SHAPE_ID,MBTA_ROUTE,STOP_ID
2250099,225,3844
2250099,225,3845
2250099,225,3732
2250099,225,3733
2250099,225,3421
2250099,225,3422
2250099,225,3423
2250099,225,33241
2300027,230,38671
2300027,230,3868
2300027,230,3869
2300027,230,3870
2300027,230,3872
2300027,230,3873
2300027,230,3874
2300027,230,3876
2300027,230,3877
2300027,230,38771
2300027,230,3879
2300027,230,3881
2300027,230,3882
2300027,230,3883
2300027,230,3884
2300027,230,3885
2300027,230,3886
2300027,230,3887
2300027,230,3888
2300027,230,3889
2300027,230,3890
2300027,230,3891
2300027,230,3892
2300027,230,3893
2300027,230,3894
2300027,230,3895
2300027,230,3896
2300027,230,3897
2300027,230,3966
2300027,230,3967
2300027,230,3968
2300027,230,3969
2300027,230,3970
2300027,230,3971
2300027,230,3972
2300027,230,3973
2300027,230,3975
2300027,230,3976
2300027,230,3977
2300027,230,3978
2300027,230,3979
2300027,230,3980
2300027,230,3981
2300027,230,3982
2300027,230,3984
2300027,230,3985
2380058,238,4233
2380058,238,14233
2380058,238,4234
2380058,238,4235
2380058,238,4236
2380058,238,4237
2380058,238,4238
2380058,238,4239
2380058,238,4240
2380058,238,4241
2380058,238,4242
2380058,238,4243
2380058,238,42430
2380058,238,4244
2380058,238,4245
700135,70,8831
700135,70,8832
700135,70,8833
700135,70,88332
700135,70,88333
700135,70,88334
700135,70,88335
700135,70,18335
700135,70,88336
700135,70,88337
700135,70,8841
700135,70,8842
700135,70,8843
700135,70,8844
700135,70,8845
700135,70,8846
700135,70,8848
700140,70,1123
700140,70,1061
700140,70,1062
700140,70,1064
700140,70,1067
700140,70,1068
700140,70,1069
700140,70,1070
700140,70,1071
700140,70,1072
700140,70,1074
700140,70,1075
700140,70,1076
700140,70,1077
700140,70,1443
700140,70,1444
700140,70,1445
700140,70,1447
700140,70,1448
700140,70,14481
700140,70,1449
700140,70,1450
700140,70,1451
700140,70,1452
700140,70,8815
700140,70,8816
700140,70,8817
700140,70,88171
700140,70,8818
700140,70,8819
700140,70,8820
700140,70,8339
700140,70,8821
700140,70,8822
700140,70,8823
700140,70,8824
700140,70,8825
700140,70,8826
700140,70,9521
700140,70,8828
700140,70,8830
700140,70,8831
700140,70,8832
700140,70,8833
700140,70,88332
700140,70,88333
700140,70,88334
700140,70,88335
700140,70,18335
700140,70,88336
700140,70,88337
700140,70,8841
700140,70,8842
700140,70,8843
700140,70,8844
700140,70,8845
700136,70,730
700136,70,2755
700136,70,1123
700136,70,1061
700136,70,1062
700136,70,1064
700136,70,1067
700136,70,1068
700136,70,1069
700136,70,1070
700136,70,1071
700136,70,1072
700136,70,1074
700136,70,1075
700136,70,1076
700136,70,1077
700136,70,1443
700136,70,1444
700136,70,1445
700136,70,1447
700136,70,1448
700136,70,14481
700136,70,1449
700136,70,1450
700136,70,1451
700136,70,1452
700136,70,8815
700136,70,8816
700136,70,8817
700136,70,88171
700136,70,8818
700136,70,8819
700136,70,8820
700136,70,8339
700136,70,8821
700136,70,8822
700136,70,8823
700136,70,8824
700136,70,8825
700136,70,8826
700136,70,9521
700136,70,8828
700136,70,8830
700136,70,8831
700136,70,8832
700136,70,8833
700136,70,88332
700136,70,86943
2200060,220,32004
2250091,225,32000
2250091,225,32001
2250095,225,13829
1100007,110,5583
1100007,110,5585
1100007,110,5586
1050022,105,5404
1050022,105,5497
1050022,105,5498
1110055,111,5547
1110056,111,5586
1110024,111,8310
1110023,111,8310
1110096,111,8310
1110026,111,2829
2250101,225,3821
1110026,111,8310
1930027,193,988
1120037,112,5271
1120039,112,6569
1120039,112,5271
1120038,112,5271
1120026,112,5666
1120025,112,5665
1120025,112,5666
1140010,114,5045
1160037,116,5615
1160039,116,5740
1170047,117,5742
1170047,117,8310
1170046,117,5740
1170081,117,5742
1170081,117,8310
1200036,120,5881
1200036,120,5880
2200012,220,3639
2200012,220,3640
2200013,220,3639
2200013,220,3640
2220027,222,3636
2220027,222,3638
2220025,222,3638
2250100,225,4420
1210023,121,5907
1210016,121,57400
1210015,121,57400
1310012,131,9071
1310019,131,5936
1310019,131,9071
1310011,131,9071
1310008,131,9207
1310008,131,49221
1310008,131,9328
1310025,131,5327
1310026,131,15431
1310026,131,5327
1310007,131,9328
1320013,132,15989
2100013,210,32005
2100013,210,41031
2100013,210,38671
2100014,210,32005
2110019,211,3151
2110068,211,3141
2110069,211,3194
1160036,116,5774
1160036,116,4715
1170044,117,5797
2110069,211,3195
2110075,211,3155
2100021,210,3058
2100020,210,322
2110020,211,3151
2120010,212,3036
2120010,212,32005
2140049,214,3308
2140048,214,3308
2140051,214,3308
2140056,214,32002
2140057,214,32002
2150017,215,32000
2150017,215,32003
2150007,215,33241
2150007,215,32000
2150007,215,32003
2150067,215,32000
2150067,215,32003
2150005,215,3124
2150005,215,3125
2150049,215,32003
2150049,215,3326
2150049,215,3327
2150049,215,3328
2150049,215,3330
2150049,215,3331
2150049,215,3333
2150049,215,3332
2150049,215,3335
2150049,215,3336
2150049,215,3337
2150049,215,3338
2150049,215,3339
2150049,215,3341
2150049,215,3343
2150049,215,3344
1200021,120,5880
1200034,120,5865
1200034,120,5740
1320027,132,5072
1340038,134,9176
2110076,211,3140
2110076,211,3141
2110040,211,3145
2110040,211,3146
2110040,211,3147
4290102,429,7408
4290102,429,7409
4290102,429,7410
4290102,429,7411
4290102,429,7412
4290102,429,7413
4290107,429,6694
4290107,429,6695
4290107,429,6696
4290107,429,6697
4290107,429,6698
4290107,429,6699
4290107,429,6700
4290107,429,6701
4290105,429,6677
4290105,429,6678
4290105,429,6679
4290105,429,6681
4290105,429,6682
4290105,429,6683
4290107,429,6702
4290107,429,6704
4290107,429,6742
4290107,429,6744
4290107,429,56734
4290107,429,66734
4290107,429,76734
4290107,429,86734
4290107,429,96734
4290107,429,96735
4290107,429,6713
4290107,429,6714
4290107,429,6715
4290107,429,6716
4290107,429,6717
4290107,429,6718
4290107,429,6719
4290107,429,67202
4290107,429,7529
4290107,429,7559
4290107,429,7560
4290107,429,7561
4290107,429,7562
4290107,429,17562
4290107,429,7564
4290107,429,7565
4290107,429,7566
4290107,429,7403
4290107,429,7404
4290107,429,7405
4290107,429,7406
4290107,429,7407
4290107,429,7408
4290107,429,7409
4290107,429,7410
4290107,429,7411
4290107,429,7412
4290107,429,7413
4290107,429,7414
4560029,456,6831
4560029,456,6832
4560029,456,6833
4560029,456,6834
4560029,456,6835
4560029,456,6836
4560029,456,6837
4560029,456,6838
4560029,456,6839
4560029,456,6840
4560029,456,6841
4560029,456,6842
4560029,456,6843
4560029,456,6844
4560029,456,6845
4560029,456,6846
4560029,456,6847
4560029,456,6848
4560029,456,6849
4560029,456,6850
4560029,456,6851
4560029,456,4538
4560029,456,4539
4560029,456,4540
4560029,456,4541
4560029,456,4543
4560029,456,4544
4560029,456,14544
4560029,456,4545
4560029,456,4546
4560029,456,14546
4560029,456,4547
4560029,456,14548
4560029,456,4549
4560029,456,4550
4560029,456,4551
4560029,456,14551
4560029,456,14552
4560029,456,4553
4560029,456,14553
4560029,456,4554
4560029,456,4555
4560029,456,4557
4560029,456,4558
4560029,456,4559
4560029,456,4560
4560029,456,4562
4560029,456,4563
4560030,456,4520
4560030,456,45211
4560030,456,4521
4560030,456,4522
4560030,456,4523
4560030,456,4524
4560030,456,4525
4560030,456,6821
4560030,456,6822
4560030,456,6823
4560030,456,6824
2380058,238,4246
2380058,238,4247
2380058,238,4248
2380058,238,4249
2380058,238,4250
2380050,238,3423
2380050,238,33241
2380047,238,3422
2380047,238,3423
2380047,238,33241
5530054,553,6551
5530054,553,16535
5530054,553,6555
5530054,553,903
5530054,553,9031
5530054,553,903
5530054,553,7640
5530054,553,7641
5530054,553,7642
5530054,553,7643
5530054,553,7644
5530054,553,7645
5530054,553,17645
5530054,553,7646
5530054,553,7647
5530054,553,7648
5530054,553,7649
5530054,553,7650
5530054,553,7651
5530054,553,7652
5530054,553,7653
5530054,553,7654
5530054,553,7655
5530054,553,7656
5530054,553,76561
5530054,553,7657
5530054,553,7658
5530054,553,7659
5530054,553,76591
5530054,553,76592
5530054,553,76593
5530054,553,7660
5530054,553,76594
5530054,553,76595
5530054,553,76596
5530054,553,76597
5530054,553,86971
5530054,553,86944
5530054,553,88334
5530054,553,88335
5530054,553,18335
5530054,553,88336
5530054,553,88337
5530054,553,88339
5530054,553,89339
2380058,238,4275
2380058,238,4063
5530054,553,88340
5530054,553,88341
5530054,553,88342
5530054,553,88344
5530054,553,17670
5530054,553,88345
5530053,553,903
5530053,553,7640
5530053,553,7641
5530053,553,7642
5530053,553,7643
5530053,553,7644
5530053,553,7645
5530053,553,17645
5530053,553,7646
5530053,553,7647
5530053,553,7648
5530053,553,7649
5530053,553,7650
5530053,553,7651
5530053,553,7652
5530053,553,7653
5530053,553,7654
5530053,553,7655
5530053,553,7656
5530053,553,76561
5530053,553,7657
5530053,553,7658
5530053,553,7659
5530053,553,76591
5530053,553,76592
5530053,553,76593
5530053,553,7660
5530053,553,76594
5530053,553,76595
5530053,553,76596
5530053,553,76597
5530053,553,86971
5530053,553,86944
5530053,553,88334
5530053,553,88335
5530053,553,18335
5530053,553,88336
5530053,553,88337
5530053,553,88339
5530053,553,89339
5530053,553,88340
5530053,553,88341
7120029,712,109849
7120029,712,109850
7120029,712,109851
5530053,553,88342
5530053,553,88344
5530053,553,17670
5530053,553,88345
7120032,712,109839
7120032,712,109840
7130012,713,109817
7130012,713,109818
7130012,713,109819
2200060,220,3515
2200060,220,3516
2200060,220,3517
2200060,220,3518
2200060,220,3520
2200060,220,3521
2200060,220,3522
2200060,220,3523
2200060,220,3524
2200060,220,3525
2200060,220,3526
1110145,111,8310
1110145,111,2832
1110145,111,2833
1110145,111,5611
1110145,111,5612
1110145,111,5613
1110145,111,5614
1110145,111,5615
1110145,111,5617
1110145,111,5750
1110145,111,5751
1110145,111,5610
1110145,111,5601
2200060,220,3527
2200060,220,3528
2200060,220,3529
2200060,220,3530
2200060,220,35301
2200060,220,3531
2200060,220,3532
2200060,220,3533
2200060,220,3534
2200060,220,3535
2200060,220,3536
2200060,220,3537
2200060,220,3538
2200060,220,3539
2200060,220,3541
2200060,220,3542
2200060,220,3543
2200060,220,3544
2200060,220,3545
2200060,220,3547
2200060,220,3548
2200060,220,3549
2200060,220,3550
2200060,220,3551
2200060,220,3553
2200060,220,3555
2200060,220,3556
2200060,220,35571
2200060,220,3558
2200060,220,3559
2200060,220,3560
2200060,220,3561
2200060,220,3562
2200060,220,3564
2200060,220,3565
2200060,220,3566
2200060,220,3567
2200058,220,32004
2200058,220,3515
2200058,220,3516
2200058,220,3517
2200058,220,3518
2200058,220,3520
2200058,220,3521
2200059,220,32004
2150067,215,334
2150067,215,536
2150067,215,537
2150067,215,3375
2150067,215,3376
2150067,215,33761
2150067,215,3377
2150067,215,3378
2150067,215,3379
2150067,215,3380
2150067,215,3381
2150067,215,3382
2150067,215,3384
2150067,215,3385
2150067,215,3386
2150067,215,3387
2150067,215,3388
2150067,215,3389
2150067,215,3391
2150067,215,3392
2150066,215,323
2150066,215,55600
2150066,215,325
2150066,215,326
2150066,215,327
2150066,215,328
2150066,215,329
2150066,215,330
2150066,215,331
2150066,215,332
2150066,215,8717
2150066,215,334
2150066,215,536
2150066,215,537
2150066,215,3375
2150066,215,3376
2150066,215,33761
2150066,215,3377
2150066,215,3378
2150066,215,3379
2150066,215,3380
2150066,215,3381
2150066,215,3382
2150066,215,3384
2150066,215,3385
2150067,215,3393
2400076,240,4195
2400076,240,4198
2400076,240,4200
2400076,240,4201
2400076,240,4202
2400076,240,4203
2400076,240,4204
2400076,240,4205
2400076,240,4206
2400076,240,4207
2400076,240,4208
2400076,240,4209
2400076,240,14211
2400076,240,589
2250043,225,3820
2250043,225,3821
2250044,225,13826
2250044,225,23826
2300010,230,3984
2300010,230,3985
2300011,230,39942
2300011,230,3984
2170050,217,591
2170050,217,882
2170050,217,593
2170050,217,594
2170050,217,595
2170050,217,533
2170050,217,534
2170050,217,334
2400076,240,590
2400076,240,591
2400076,240,882
2400076,240,593
2400076,240,594
2400076,240,595
2400076,240,533
2400076,240,534
2400076,240,334
2170051,217,882
2170051,217,593
2170051,217,594
2170051,217,595
2170051,217,533
2400025,240,4191
2360007,236,4019
2360009,236,38671
2360005,236,32001
2360006,236,32001
2380058,238,4061
2380058,238,4064
2380058,238,4062
2380058,238,4065
2380058,238,4066
2380058,238,4067
2380058,238,4069
2380058,238,4070
2380058,238,4071
2380058,238,4072
3250011,325,117
2450013,245,32001
3260010,326,16310
2380058,238,4073
2380058,238,4074
2380058,238,4075
2380058,238,4076
2380058,238,4077
2380058,238,4078
2380058,238,4079
2380058,238,4080
2380058,238,4081
2380058,238,4082
2380058,238,4083
2380058,238,4084
2380058,238,4085
2380058,238,4086
2380058,238,4017
2380058,238,4020
2380058,238,4019
2380058,238,4087
2380058,238,4088
2380058,238,4089
2380058,238,4090
2380058,238,4091
2380058,238,4092
2380058,238,4093
2380058,238,4094
2380058,238,4095
2380058,238,4096
2380058,238,4097
2380051,238,1643
2380051,238,1644
2380051,238,1645
2380056,238,4055
2380056,238,4056
2380049,238,4054
2380049,238,4055
2380048,238,4056
2380048,238,14056
2450011,245,4352
2380058,238,4098
2380058,238,4099
2380058,238,4100
2380058,238,4101
2380058,238,4102
2380058,238,4103
2380058,238,41032
2380058,238,41033
2380058,238,41031
2380058,238,4108
2380058,238,4109
2380058,238,3418
2380058,238,3420
2380058,238,3422
4560030,456,6825
4290105,429,6684
4290105,429,6685
4560030,456,6827
4560030,456,6773
4560030,456,14748
4560030,456,6600
4560030,456,6830
4560030,456,6831
4560030,456,6832
4560030,456,6833
4560030,456,6834
4560030,456,6835
4560030,456,6836
4560030,456,6837
4560030,456,6838
4560030,456,6839
4560030,456,6840
4560030,456,6841
4560030,456,6842
4560030,456,6843
4560030,456,6844
4560030,456,6845
4560030,456,6846
4560030,456,6847
4560030,456,6848
4560030,456,6849
4560030,456,6850
4560030,456,6851
4560030,456,4538
4560030,456,4539
4560030,456,4540
4560030,456,4541
4560030,456,4543
4560030,456,4544
4560030,456,14544
4560030,456,4545
4560030,456,4546
4560030,456,14546
4560030,456,4547
4560030,456,14548
4560030,456,4549
4560030,456,4550
4560030,456,4551
4560030,456,14551
4560030,456,14552
4560030,456,4553
4560030,456,14553
4560030,456,4554
4560030,456,4555
4560030,456,4557
4560030,456,4558
4560030,456,4559
4560030,456,4560
4290105,429,6686
4290105,429,6687
4290105,429,6688
4290105,429,6689
4290105,429,6690
4290105,429,6691
4290105,429,6692
4290105,429,6694
4290105,429,6695
4290105,429,6696
4290105,429,6697
4290105,429,6698
4290105,429,6699
4290105,429,6700
4290105,429,6701
4290105,429,6702
4290105,429,6704
4290105,429,6706
4290105,429,6707
4290105,429,6708
4290105,429,6709
4290105,429,6710
4290105,429,6711
4290105,429,6712
4290105,429,6713
4290105,429,6714
4290105,429,6715
4290105,429,6716
4290105,429,6717
4290105,429,6718
4290105,429,6719
4290105,429,67202
4290105,429,7529
4290105,429,7559
4290105,429,7560
4290105,429,7561
4290105,429,7562
4290105,429,17562
4290105,429,7564
070059,07,33
4290105,429,7565
4290105,429,7566
4290105,429,7403
4290105,429,7404
4290105,429,7405
4290105,429,7406
4290105,429,7407
4290105,429,7408
4290105,429,7409
4290105,429,7410
4290105,429,7411
4290105,429,7412
4290105,429,7413
090042,09,899
100071,10,1383
100071,10,1384
100071,10,11384
730082,73,12614
730082,73,2076
730082,73,2020
730082,73,2021
730082,73,2023
730082,73,2025
730082,73,2026
7130012,713,109820
7130012,713,109841
7130012,713,109842
7130012,713,109843
7130012,713,119863
7130012,713,109844
7130012,713,109845
7130012,713,109846
7130012,713,109847
7130012,713,109848
7130012,713,109849
7130012,713,109850
7130012,713,109851
7130012,713,109852
7130012,713,109853
7130010,713,109837
7130010,713,109838
7130010,713,109839
7130010,713,109840
7130010,713,15880
7130013,713,15880
7140002,714,111146
7140003,714,111146
7140005,714,3582
7140006,714,3582
7160001,716,111640
080033,08,899
080033,08,8993
080033,08,1518
080033,08,1519
080033,08,1520
080033,08,1777
080033,08,1778
080033,08,1779
010022,01,64
210045,21,334
7160002,716,4352
7470021,747,17863
7470021,747,1799
7470021,747,91391
7470021,747,11803
7470021,747,1805
7470021,747,1807
7470021,747,1808
7470021,747,1809
7470021,747,11809
210045,21,536
210045,21,537
210045,21,496
210045,21,494
210045,21,501
210045,21,497
210045,21,498
210045,21,499
210045,21,539
210045,21,540
210045,21,10540
210045,21,541
210045,21,542
210045,21,543
210045,21,9406
210045,21,545
210045,21,546
210045,21,547
210045,21,875
240069,24,334
240069,24,536
240069,24,537
240069,24,569
240069,24,10569
240069,24,570
240069,24,883
240069,24,571
240069,24,572
240069,24,573
240069,24,574
240069,24,575
240069,24,576
240069,24,577
240069,24,578
240069,24,579
240069,24,580
240069,24,185
240069,24,6368
240069,24,16369
240069,24,6369
240069,24,6370
240069,24,6371
240069,24,6372
240069,24,6373
240069,24,6374
240069,24,6375
7470021,747,1810
7470021,747,21772
7470021,747,21773
7470021,747,2231
7470021,747,2521
7470021,747,2525
7470021,747,2531
7470021,747,2774
7470021,747,2778
7470021,747,2777
240069,24,6376
240069,24,6377
240069,24,76378
240069,24,6390
240069,24,16391
240069,24,6391
240069,24,6392
240069,24,6393
240069,24,6394
240069,24,6395
240069,24,6396
240069,24,6397
240069,24,6398
240069,24,6399
240069,24,6400
240069,24,64001
240069,24,6401
2150067,215,3394
2150067,215,3395
2200059,220,3515
2200059,220,3516
2200059,220,3517
2200059,220,3518
2200059,220,3520
2200059,220,3521
2150067,215,3396
2150067,215,3397
2150067,215,3398
2150067,215,3399
2150067,215,3400
2150067,215,3401
2150067,215,3402
2150067,215,34021
2150067,215,3403
2150067,215,3404
2150067,215,3405
2150067,215,3406
2150067,215,3407
2150067,215,3408
2150067,215,3410
2150067,215,3411
2150067,215,3412
2150067,215,3413
2150067,215,3415
2150067,215,3416
2150067,215,3417
2150067,215,3418
2150067,215,3420
2150067,215,3422
2150067,215,3423
2150067,215,33241
2150066,215,3386
2150066,215,3387
2150066,215,3388
2150066,215,3389
2150066,215,3391
2150066,215,3392
2150066,215,3394
2150066,215,3395
2150066,215,3396
2150066,215,3397
2150066,215,3398
2150066,215,3399
2150066,215,3400
2150066,215,3401
2150066,215,3402
2150066,215,34021
2150066,215,3403
2150066,215,3404
2150066,215,3405
2150066,215,3406
2150066,215,3407
2150066,215,3408
2150066,215,3410
2150066,215,3411
2150066,215,3412
2150066,215,3413
2150066,215,3415
2150066,215,3416
2150066,215,3417
2150066,215,3418
2150066,215,3420
2150066,215,3422
2150066,215,3423
2150066,215,33241
2150066,215,32000
2150066,215,32003
2170060,217,334
2170060,217,536
2170060,217,537
2170060,217,569
2170060,217,10569
2170060,217,570
2170060,217,883
2170060,217,571
2170060,217,3477
2170060,217,3478
2170060,217,3479
2170060,217,3480
2170060,217,3481
2170060,217,3482
2170060,217,3483
2170060,217,3484
2170060,217,3485
2170060,217,3486
2170060,217,3487
2170060,217,3488
2170060,217,3389
2170060,217,13400
2170060,217,3350
2170060,217,3351
2170060,217,3352
2170060,217,3353
2170060,217,3354
2170060,217,3355
2170060,217,3489
2170060,217,3490
2170060,217,3491
2170060,217,3493
2170060,217,3106
2170060,217,3107
2170060,217,3108
2170060,217,3109
2170060,217,3110
2170060,217,3111
2170060,217,3113
2170060,217,3114
2170060,217,3115
2170060,217,3116
2170060,217,3117
2170060,217,3118
2170060,217,3119
960021,96,45002
960023,96,2410
960023,96,21411
960023,96,5038
960023,96,15038
960023,96,5039
960023,96,5040
960023,96,5317
960023,96,5319
960023,96,63241
960023,96,50021
990014,99,5403
990014,99,5404
990014,99,5561
990014,99,6569
990014,99,5271
990015,99,5271
1010028,101,2712
1010028,101,2713
1010028,101,2714
1010028,101,2874
1010027,101,2706
1010027,101,2707
1010027,101,2708
1010027,101,2709
1010027,101,2710
1010027,101,2711
1010027,101,2712
1010027,101,2713
1010027,101,2714
1010027,101,2874
1010021,101,2713
1010021,101,2714
1010021,101,2874
1040010,104,19215
1040010,104,5369
1040010,104,53270
1040023,104,5502
1040023,104,2874
1050023,105,53270
1060056,106,5472
1060082,106,5938
1060079,106,9014
1060079,106,5938
1010064,101,5325
1010064,101,5333
1010062,101,63241
1010062,101,50021
1010062,101,45003
1010062,101,5321
1010062,101,5322
1010062,101,5323
1010062,101,5324
1010062,101,5325
1010062,101,5333
1010062,101,5334
1010062,101,5335
1010062,101,5336
1010062,101,5337
1010062,101,5338
1010062,101,5327
1010063,101,5342
1010063,101,9215
1010063,101,19215
1060083,106,9233
1060072,106,5271
1060069,106,6569
1060069,106,5271
1060081,106,53270
1060078,106,5271
1080040,108,7412
1080025,108,7411
1080025,108,7412
1080036,108,7412
1080038,108,7412
1080050,108,9043
1080050,108,5271
1080051,108,9043
1080051,108,5271
1090033,109,7412
1090046,109,5518
1090032,109,2874
1100045,110,5798
1100045,110,15795
1100006,110,5577
1910023,191,190
1910023,191,191
1910023,191,117
1920016,192,2007
1920016,192,10642
1920015,192,143
1920015,192,16539
1920015,192,11891
1920015,192,190
1940028,194,191
1940028,194,117
2010009,201,33077
2010009,201,3078
2010016,201,3031
2010016,201,3032
2010015,201,30752
2010015,201,3125
2010008,201,38813
2010006,201,323
2010013,201,323
2010004,201,323
2020006,202,8814
2020007,202,38813
2020008,202,38813
2020015,202,3125
2020021,202,323
2020004,202,323
2020005,202,323
2020014,202,323
2100015,210,32005
2250097,225,3823
2250097,225,3824
730082,73,2027
730082,73,2028
730082,73,2029
730082,73,2030
730082,73,2118
730082,73,2119
730082,73,2121
730082,73,2122
730082,73,2123
730082,73,2124
730082,73,2125
730082,73,2126
730082,73,2127
730082,73,2128
070059,07,10033
070059,07,34
070059,07,35
070059,07,895
070059,07,896
070059,07,886
070059,07,884
070059,07,210
070059,07,212
070059,07,890
070059,07,891
070059,07,892
070059,07,6535
070060,07,33
070060,07,10033
070060,07,34
070060,07,35
730082,73,2129
730082,73,2130
730082,73,2131
730082,73,2133
730085,73,2076
730085,73,2020
730085,73,2021
730085,73,2023
730085,73,2025
730085,73,2026
730085,73,2027
730085,73,2028
730085,73,2029
730085,73,2030
730085,73,2118
730085,73,2119
730085,73,2121
730085,73,2122
730085,73,2123
730085,73,2124
730085,73,2125
730085,73,2126
730085,73,2127
730085,73,2128
730085,73,2129
730085,73,2130
730085,73,2131
730085,73,2133
730085,73,2134
730088,73,20761
730088,73,2020
730088,73,2021
730088,73,2023
730088,73,2025
730088,73,2026
070060,07,895
070060,07,896
070060,07,886
070060,07,884
070060,07,210
070060,07,212
070060,07,890
070060,07,891
070060,07,892
730088,73,2027
730088,73,2028
730088,73,2029
730088,73,2030
730088,73,2118
730088,73,2119
730088,73,2121
730088,73,2122
730088,73,2123
730088,73,2124
730088,73,2125
730088,73,2126
730088,73,2127
730088,73,2128
730088,73,2129
730088,73,2130
730088,73,2131
730088,73,2133
7100022,710,49158
7100022,710,9165
7100022,710,9167
7100022,710,9168
7100022,710,9169
7100022,710,9170
7100022,710,9171
7100022,710,9172
7100022,710,45003
7100022,710,5002
7100022,710,112094
7100022,710,112131
7100022,710,112037
7100022,710,112196
7100022,710,112112
7100023,710,5271
7100023,710,9319
7100023,710,9045
7100023,710,9162
7100023,710,9163
7100023,710,9164
7100023,710,49164
7100023,710,49157
7100023,710,49158
7100023,710,9165
7100023,710,9167
7100023,710,9168
520106,52,85567
520106,52,85568
520106,52,85569
520106,52,816
520106,52,817
520106,52,818
1320027,132,25990
1320027,132,25991
1320027,132,15992
1320027,132,25992
1320027,132,15993
1320027,132,15994
1320027,132,15995
1320027,132,25996
1320027,132,15999
1320027,132,16000
1320027,132,16001
1320027,132,5975
1320027,132,5976
1320027,132,5978
1320027,132,5980
1320027,132,5982
1320027,132,5983
1320027,132,5985
1320027,132,5986
1320027,132,5987
1320027,132,5988
1320027,132,5990
1320027,132,5991
1320027,132,5992
1320027,132,5993
1320027,132,8691
1320027,132,5068
1320027,132,5069
1320027,132,5070
1910023,191,185
1910023,191,10582
1910023,191,583
1910023,191,584
1910023,191,585
1910023,191,586
1910023,191,587
1910023,191,588
1910023,191,589
1910023,191,590
1910023,191,591
1910023,191,882
1910023,191,593
1910023,191,594
1910023,191,595
1910023,191,533
1910023,191,534
1910023,191,397
1910023,191,30336
520103,52,8488
520103,52,8489
520103,52,8490
520103,52,8491
520103,52,8492
520103,52,8493
520103,52,8494
520103,52,8495
520103,52,8496
520103,52,8497
520103,52,8498
520103,52,8499
520103,52,8500
520103,52,8501
520103,52,8502
520103,52,8503
520103,52,8504
520103,52,8505
520103,52,8506
520103,52,8507
520107,52,8481
520107,52,8482
520107,52,8483
520107,52,8484
520107,52,8485
520107,52,8486
520107,52,8487
520107,52,8488
520107,52,8489
520107,52,8490
520107,52,8491
520107,52,84921
520107,52,8495
520107,52,8496
520107,52,8497
520107,52,8498
520107,52,8499
520107,52,8500
520107,52,8501
520107,52,8502
520107,52,8503
520107,52,8504
520107,52,8505
520107,52,8506
520107,52,8507
520107,52,8508
520107,52,8509
520107,52,8510
520107,52,8511
520107,52,8512
520107,52,8513
520107,52,8514
520107,52,8515
520107,52,8516
1910023,191,337
1910023,191,338
1910023,191,339
1910023,191,340
1910023,191,341
1910023,191,342
1910023,191,343
1910023,191,325
2170060,217,3121
2170060,217,3122
2170060,217,3123
2170060,217,3124
2170060,217,3125
2170060,217,3126
2170060,217,3128
2170060,217,3129
2170060,217,93130
2170060,217,3125
2170060,217,3218
2170060,217,3219
2170060,217,3022
2170060,217,3023
2170060,217,3024
2170060,217,3025
2170060,217,3026
2170058,217,334
2170058,217,536
2170058,217,537
2170058,217,569
2170058,217,10569
2170058,217,570
2170058,217,883
2170058,217,571
2170058,217,3477
2170058,217,3478
2170058,217,3479
2170058,217,3480
2170058,217,3481
2170058,217,3482
2170058,217,3483
2170058,217,3484
2170058,217,3485
2170058,217,3486
2170058,217,3487
2170058,217,3488
2170058,217,3389
2170058,217,3391
2170058,217,3392
2170058,217,3393
2170058,217,3489
2170058,217,3490
2170058,217,3491
2170058,217,3493
2170058,217,3495
2170058,217,3191
2170058,217,3192
2170058,217,3193
2170058,217,3194
2170058,217,3195
2170058,217,3196
2170058,217,3197
2170058,217,3198
2170059,217,334
2170059,217,536
2170059,217,537
2170059,217,569
2170059,217,10569
2170059,217,570
2170059,217,883
2170059,217,571
2170059,217,3477
2170059,217,3478
2220058,222,32004
2220058,222,3515
2220058,222,3516
2220058,222,3517
2220058,222,3518
2220058,222,3520
2220058,222,3521
2220058,222,3522
2220058,222,3523
2220058,222,3524
2220058,222,3525
2220058,222,3526
2220058,222,3527
2220058,222,3528
2220058,222,3529
2220058,222,3530
2220058,222,35301
2220058,222,3531
2220058,222,3532
2220058,222,3533
2220058,222,3534
2220058,222,3535
2220058,222,3536
2220058,222,3538
2220058,222,3539
2220058,222,3660
2220058,222,3661
2220058,222,3662
2220058,222,3663
2220058,222,3664
2220058,222,3665
2220058,222,3666
2220058,222,3667
2220058,222,3668
2220058,222,3669
2220058,222,3670
2220058,222,36701
2220058,222,3671
2220058,222,3672
2220058,222,3673
2220058,222,3674
2220058,222,3675
2220058,222,3676
2220058,222,3677
2220058,222,3678
2220058,222,3679
2220058,222,3682
2220058,222,36821
2220058,222,3683
2220058,222,36831
2220058,222,3684
4500068,450,14552
4500068,450,4553
4500068,450,14553
4500068,450,4554
4500068,450,4555
4500068,450,4557
4500068,450,4558
4500068,450,4559
4500068,450,4560
4500068,450,4562
4500070,450,4520
4500070,450,45211
4500070,450,4521
4500070,450,4522
4500070,450,4523
4500070,450,4524
4500070,450,4527
4500070,450,4528
4500070,450,4529
4500070,450,4530
4500070,450,4531
4500070,450,4532
4500070,450,7246
